icb_code,org_code,planning_ref,measure_type,dim_type,fin_year,ref_key,source,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,full_key
QNQ,RDU,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,current_actuals,21666,23846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRDU
QNQ,RDU,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,June24_plan,21638,23374,22276,22291,23858,22792,23437,22998,24176,24902,22393,23222,E.M.13aDenominatorRDU
QNQ,RDU,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,variance,28,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRDU
QNQ,RDU,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,current_actuals,59.41567432844087,58.06005200033548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRDU
QNQ,RDU,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,June24_plan,70.00184859968573,70.00085565157868,69.99910217274197,70.00134583464178,70.00167658646996,69.998244998245,70.00042667576908,70.00173928167666,69.99917273328921,69.998393703317,69.71821551377663,70.83799844974592,E.M.13aPercentageRDU
QNQ,RDU,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,variance,-10.586174271244857,-11.940803651243193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRDU
QNQ,RDU,E.M.13b,Count,Month,2024/25,E.M.13bCount,current_actuals,12956,12522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRDU
QNQ,RDU,E.M.13b,Count,Month,2024/25,E.M.13bCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRDU
QNQ,RDU,E.M.13b,Count,Month,2024/25,E.M.13bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRDU
QNQ,RDU,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,current_actuals,12956,12522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRDU
QNQ,RDU,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,June24_plan,7378,7451,7526,7451,7376,7302,7375,7449,7524,7599,7675,7752,E.M.13bNumeratorRDU
QNQ,RDU,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,variance,5578,5071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRDU
QNQ,RDU,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,current_actuals,13036,12614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRDU
QNQ,RDU,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,June24_plan,7378,7451,7526,7451,7376,7302,7375,7449,7524,7599,7675,7752,E.M.13bDenominatorRDU
QNQ,RDU,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,variance,5658,5163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRDU
QNQ,RDU,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,current_actuals,99.38631482049708,99.27065165688916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRDU
QNQ,RDU,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,June24_plan,100,100,100,100,100,100,100,100,100,100,100,100,E.M.13bPercentageRDU
QNQ,RDU,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,variance,-0.613685179502923,-0.7293483431108427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRDU
QNQ,RDU,E.M.13,Count,Month,2024/25,E.M.13Count,current_actuals,25829,26367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRDU
QNQ,RDU,E.M.13,Count,Month,2024/25,E.M.13Count,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRDU
QNQ,RDU,E.M.13,Count,Month,2024/25,E.M.13Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRDU
QNQ,RDU,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,current_actuals,25829,26367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRDU
QNQ,RDU,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,June24_plan,22525,23813,23119,23055,24077,23256,23781,23548,24447,25030,23287,24202,E.M.13NumeratorRDU
QNQ,RDU,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,variance,3304,2554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRDU
QNQ,RDU,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,current_actuals,34702,36460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRDU
QNQ,RDU,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,June24_plan,29016,30825,29802,29742,31234,30094,30812,30447,31700,32501,30068,30974,E.M.13DenominatorRDU
QNQ,RDU,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,variance,5686,5635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRDU
QNQ,RDU,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,current_actuals,74.43086853783643,72.31760833790455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRDU
QNQ,RDU,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,June24_plan,77.62958367797077,77.2522303325223,77.57533051473055,77.51664313092597,77.08586796439776,77.2778626968831,77.18096845384915,77.34095313167143,77.1198738170347,77.01301498415434,77.44778502061993,78.13650158197197,E.M.13PercentageRDU
QNQ,RDU,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,variance,-3.1987151401343397,-4.934621994617757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRDU
QNX,RXC,E.M.13a,Count,Month,2024/25,E.M.13aCount,current_actuals,7474,8252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRXC
QNX,RXC,E.M.13a,Count,Month,2024/25,E.M.13aCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRXC
QNX,RXC,E.M.13a,Count,Month,2024/25,E.M.13aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRXC
QNX,RXC,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,current_actuals,7474,8252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorRXC
QNX,RXC,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,June24_plan,6681,7388,7257,7219,7109,6864,7009,6646,6600,6311,6103,7444,E.M.13aNumeratorRXC
QNX,RXC,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,variance,793,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorRXC
QNX,RXC,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,current_actuals,10696,11463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRXC
QNX,RXC,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,June24_plan,9762,10796,10605,10758,10553,10229,10444,10104,10241,9791,9095,10471,E.M.13aDenominatorRXC
QNX,RXC,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,variance,934,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRXC
QNX,RXC,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,current_actuals,69.87658937920718,71.98813574108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRXC
QNX,RXC,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,June24_plan,68.43884449907806,68.43275287143386,68.42998585572843,67.10355084588213,67.36473040841466,67.10333365920422,67.11030256606664,65.77593032462391,64.4468313641246,64.4571545296701,67.10280373831776,71.09158628593258,E.M.13aPercentageRXC
QNX,RXC,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,variance,1.4377448801291166,3.555382869646138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRXC
QNX,RXC,E.M.13b,Count,Month,2024/25,E.M.13bCount,current_actuals,4866,4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRXC
QNX,RXC,E.M.13b,Count,Month,2024/25,E.M.13bCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRXC
QNX,RXC,E.M.13b,Count,Month,2024/25,E.M.13bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRXC
QNX,RXC,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,current_actuals,4866,4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRXC
QNX,RXC,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,June24_plan,3179,3516,3454,3503,3437,3331,3401,3290,3335,3188,2962,3410,E.M.13bNumeratorRXC
QNX,RXC,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,variance,1687,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRXC
QNX,RXC,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,current_actuals,4892,4765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRXC
QNX,RXC,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,June24_plan,3211,3551,3488,3538,3471,3364,3435,3323,3368,3220,2991,3444,E.M.13bDenominatorRXC
QNX,RXC,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,variance,1681,1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRXC
QNX,RXC,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,current_actuals,99.46852003270646,99.34942287513115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRXC
QNX,RXC,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,June24_plan,99.00342572407352,99.01436215150662,99.02522935779815,99.01074053137366,99.02045520023049,99.01902497027348,99.01018922852984,99.0069214565152,99.02019002375296,99.00621118012424,99.0304246071548,99.01277584204414,E.M.13bPercentageRXC
QNX,RXC,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,variance,0.465094308632942,0.33506072362453665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRXC
QNX,RXC,E.M.13,Count,Month,2024/25,E.M.13Count,current_actuals,12340,12986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRXC
QNX,RXC,E.M.13,Count,Month,2024/25,E.M.13Count,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRXC
QNX,RXC,E.M.13,Count,Month,2024/25,E.M.13Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRXC
QNX,RXC,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,current_actuals,12340,12986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRXC
QNX,RXC,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,June24_plan,9860,10904,10711,10722,10546,10195,10410,9936,9935,9499,9065,10854,E.M.13NumeratorRXC
QNX,RXC,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,variance,2480,2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRXC
QNX,RXC,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,current_actuals,15588,16228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRXC
QNX,RXC,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,June24_plan,12973,14347,14093,14296,14024,13593,13879,13427,13609,13011,12086,13915,E.M.13DenominatorRXC
QNX,RXC,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,variance,2615,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRXC
QNX,RXC,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,current_actuals,79.16345907108033,80.02218387971408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRXC
QNX,RXC,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,June24_plan,76.00400832498265,76.00195162751795,76.00227063080962,75,75.19965772960639,75.00183918193187,75.00540384753945,74.00014895360096,73.00315967374532,73.00745523018985,75.0041370180374,78.00215594681997,E.M.13PercentageRXC
QNX,RXC,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,variance,3.1594507460976757,4.020232252196124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRXC
QNX,RYR,E.M.13a,Count,Month,2024/25,E.M.13aCount,current_actuals,12530,13498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRYR
QNX,RYR,E.M.13a,Count,Month,2024/25,E.M.13aCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRYR
QNX,RYR,E.M.13a,Count,Month,2024/25,E.M.13aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRYR
QNX,RYR,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,current_actuals,12530,13498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorRYR
QNX,RYR,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,June24_plan,13166,15450,15751,16343,15757,16166,16379,16135,14674,13914,14431,18116,E.M.13aNumeratorRYR
QNX,RYR,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,variance,-636,-1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorRYR
QNX,RYR,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,current_actuals,22614,24423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRYR
QNX,RYR,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,June24_plan,21900,24551,23834,24228,23448,23950,24331,23907,24317,24293,23410,26040,E.M.13aDenominatorRYR
QNX,RYR,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,variance,714,-128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorRYR
QNX,RYR,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,current_actuals,55.40815424073583,55.26757564590754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRYR
QNX,RYR,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,June24_plan,60.11872146118722,62.93022687466906,66.0862633213057,67.45501073138517,67.19976117366086,67.49895615866389,67.3174139986026,67.49069310243861,60.34461487848007,57.27575844893591,61.64459632635626,69.56989247311827,E.M.13aPercentageRYR
QNX,RYR,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,variance,-4.710567220451388,-7.6626512287615185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageRYR
QNX,RYR,E.M.13b,Count,Month,2024/25,E.M.13bCount,current_actuals,11997.04737,12899.28238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRYR
QNX,RYR,E.M.13b,Count,Month,2024/25,E.M.13bCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRYR
QNX,RYR,E.M.13b,Count,Month,2024/25,E.M.13bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountRYR
QNX,RYR,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,current_actuals,11997.04737,12899.28238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRYR
QNX,RYR,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,June24_plan,4210,4718,4580,4656,4506,4602,4676,4594,4673,4668,4499,5004,E.M.13bNumeratorRYR
QNX,RYR,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,variance,7787.04737,8181.282380000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorRYR
QNX,RYR,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,current_actuals,12651.25691,13855.18973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRYR
QNX,RYR,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,June24_plan,4430,4966,4821,4901,4743,4845,4922,4836,4919,4914,4735,5267,E.M.13bDenominatorRYR
QNX,RYR,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,variance,8221.25691,8889.18973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorRYR
QNX,RYR,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,current_actuals,94.82889688626204,93.1007271020604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRYR
QNX,RYR,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,June24_plan,95.03386004514672,95.00604107933952,95.0010371292263,95.0010201999592,95.00316255534472,94.984520123839,95.00203169443316,94.99586435070306,94.99898353323849,94.99389499389498,95.01583949313624,95.0066451490412,E.M.13bPercentageRYR
QNX,RYR,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,variance,-0.20496315888468075,-1.9053139772791212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageRYR
QNX,RYR,E.M.13,Count,Month,2024/25,E.M.13Count,current_actuals,24527.04737,26397.28238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRYR
QNX,RYR,E.M.13,Count,Month,2024/25,E.M.13Count,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRYR
QNX,RYR,E.M.13,Count,Month,2024/25,E.M.13Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountRYR
QNX,RYR,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,current_actuals,24527.04737,26397.28238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRYR
QNX,RYR,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,June24_plan,17376,20168,20331,20999,20263,20768,21055,20729,19347,18582,18930,23120,E.M.13NumeratorRYR
QNX,RYR,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,variance,7151.04737,6229.282380000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorRYR
QNX,RYR,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,current_actuals,35265.25691,38278.18973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRYR
QNX,RYR,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,June24_plan,26330,29517,28655,29129,28191,28795,29253,28743,29236,29207,28145,31307,E.M.13DenominatorRYR
QNX,RYR,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,variance,8935.256909999996,8761.189729999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorRYR
QNX,RYR,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,current_actuals,69.55017351098607,68.96167913424468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRYR
QNX,RYR,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,June24_plan,65.99316369160654,68.32672697089812,70.95096841737917,72.08967008822823,71.87754957255862,72.12363257509983,71.97552387789287,72.11842883484675,66.17526337392256,63.62173451569829,67.258838159531,73.84929887884498,E.M.13PercentageRYR
QNX,RYR,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,variance,3.5570098193795303,0.6349521633465542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageRYR
QRL,R1F,E.M.13a,Count,Month,2024/25,E.M.13aCount,current_actuals,2321,2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountR1F
QRL,R1F,E.M.13a,Count,Month,2024/25,E.M.13aCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountR1F
QRL,R1F,E.M.13a,Count,Month,2024/25,E.M.13aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountR1F
QRL,R1F,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,current_actuals,2321,2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorR1F
QRL,R1F,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,June24_plan,1606,1883,1935,2206,2282,1995,1884,1823,2010,1869,2021,2572,E.M.13aNumeratorR1F
QRL,R1F,E.M.13a,Numerator,Month,2024/25,E.M.13aNumerator,variance,715,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aNumeratorR1F
QRL,R1F,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,current_actuals,4110,4456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorR1F
QRL,R1F,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,June24_plan,3177,3658,3884,4225,4370,3992,3859,3716,3782,3349,3347,3934,E.M.13aDenominatorR1F
QRL,R1F,E.M.13a,Denominator,Month,2024/25,E.M.13aDenominator,variance,933,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aDenominatorR1F
QRL,R1F,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,current_actuals,56.47201946472019,59.762118491921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageR1F
QRL,R1F,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,June24_plan,50.550834120239216,51.476216511755055,49.81977342945417,52.213017751479285,52.21967963386728,49.9749498997996,48.8209380668567,49.058127018299245,53.14648334214701,55.80770379217677,60.382432028682395,65.37874936451449,E.M.13aPercentageR1F
QRL,R1F,E.M.13a,Percentage,Month,2024/25,E.M.13aPercentage,variance,5.921185344480975,8.285901980165946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aPercentageR1F
QRL,R1F,E.M.13b,Count,Month,2024/25,E.M.13bCount,current_actuals,2031,2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountR1F
QRL,R1F,E.M.13b,Count,Month,2024/25,E.M.13bCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountR1F
QRL,R1F,E.M.13b,Count,Month,2024/25,E.M.13bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bCountR1F
QRL,R1F,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,current_actuals,2031,2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorR1F
QRL,R1F,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,June24_plan,1944,2238,2378,2588,2676,2441,2357,2273,2311,2050,2047,2403,E.M.13bNumeratorR1F
QRL,R1F,E.M.13b,Numerator,Month,2024/25,E.M.13bNumerator,variance,87,-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bNumeratorR1F
QRL,R1F,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,current_actuals,2032,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorR1F
QRL,R1F,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,June24_plan,1973,2272,2412,2623,2713,2479,2397,2308,2349,2080,2078,2443,E.M.13bDenominatorR1F
QRL,R1F,E.M.13b,Denominator,Month,2024/25,E.M.13bDenominator,variance,59,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bDenominatorR1F
QRL,R1F,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,current_actuals,99.9507874015748,99.90942028985508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageR1F
QRL,R1F,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,June24_plan,98.53015712113532,98.50352112676056,98.59038142620231,98.66565001906214,98.63619609288612,98.46712384025815,98.33124739257406,98.4835355285962,98.38229033631332,98.5576923076923,98.50818094321464,98.36266884977488,E.M.13bPercentageR1F
QRL,R1F,E.M.13b,Percentage,Month,2024/25,E.M.13bPercentage,variance,1.4206302804394824,1.4058991630945172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13bPercentageR1F
QRL,R1F,E.M.13,Count,Month,2024/25,E.M.13Count,current_actuals,4352,4869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountR1F
QRL,R1F,E.M.13,Count,Month,2024/25,E.M.13Count,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountR1F
QRL,R1F,E.M.13,Count,Month,2024/25,E.M.13Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13CountR1F
QRL,R1F,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,current_actuals,4352,4869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorR1F
QRL,R1F,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,June24_plan,3550,4121,4313,4794,4958,4436,4241,4096,4321,3919,4068,4975,E.M.13NumeratorR1F
QRL,R1F,E.M.13,Numerator,Month,2024/25,E.M.13Numerator,variance,802,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13NumeratorR1F
QRL,R1F,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,current_actuals,6142,6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorR1F
QRL,R1F,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,June24_plan,5150,5930,6296,6848,7083,6471,6256,6024,6131,5429,5425,6377,E.M.13DenominatorR1F
QRL,R1F,E.M.13,Denominator,Month,2024/25,E.M.13Denominator,variance,992,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13DenominatorR1F
QRL,R1F,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,current_actuals,70.85639856724194,73.0642256902761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageR1F
QRL,R1F,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,June24_plan,68.93203883495146,69.49409780775717,68.50381194409148,70.00584112149532,69.99858816885501,68.55200123628497,67.79092071611254,67.99468791500664,70.47789920078291,72.18640633634188,74.98617511520737,78.01474047357692,E.M.13PercentageR1F
QRL,R1F,E.M.13,Percentage,Month,2024/25,E.M.13Percentage,variance,1.9243597322904833,3.570127882518932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13PercentageR1F
QRL,RHM,E.M.13a,Count,Month,2024/25,E.M.13aCount,current_actuals,7570,8731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRHM
QRL,RHM,E.M.13a,Count,Month,2024/25,E.M.13aCount,June24_plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.13aCountRHM
