icb_code,org_code,dimension_name,planning_ref,measure_type,ref_key,source,total_var,perc_var
QRL,RHU,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-74.5,-0.21594202898550724
QRL,RHU,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-70,-0.2777777777777778
QRL,RHU,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-58,-0.24166666666666667
QRL,RHU,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-70,-0.2777777777777778
QRL,RHU,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-5.760668649039616,-5.760668649039616
QRL,RHU,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-4.789262460242128,-4.789262460242128
QRL,RHU,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-5.760668649039616,-5.760668649039616
QNX,RXC,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-2,-0.00823045267489712
QNX,RXC,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,47,0.2422680412371134
QNX,RXC,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-2,-0.00823045267489712
QNX,RXC,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,5,0.03424657534246575
QNX,RXC,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,22,0.17054263565891473
QNX,RXC,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,5,0.03424657534246575
QNX,RXC,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,2.5732971330020575,2.5732971330020575
QNX,RXC,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.8392437010737055,-3.8392437010737055
QNX,RXC,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,2.5732971330020575,2.5732971330020575
QNQ,RDU,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,69,0.2936170212765957
QNQ,RDU,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,69,0.2936170212765957
QNQ,RDU,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,69,0.2936170212765957
QNQ,RDU,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,56,0.33532934131736525
QNQ,RDU,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,56,0.33532934131736525
QNQ,RDU,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,56,0.33532934131736525
QNQ,RDU,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,2.291433370660698,2.291433370660698
QNQ,RDU,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,2.291433370660698,2.291433370660698
QNQ,RDU,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,2.291433370660698,2.291433370660698
QXU,RTP,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-130.5,-0.4116719242902208
QXU,RTP,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-130.5,-0.4116719242902208
QXU,RTP,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-130.5,-0.4116719242902208
QXU,RTP,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-85,-0.38288288288288286
QXU,RTP,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-85,-0.38288288288288286
QXU,RTP,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-85,-0.38288288288288286
QXU,RTP,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,3.426899298889566,3.426899298889566
QXU,RTP,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,3.426899298889566,3.426899298889566
QXU,RTP,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,3.426899298889566,3.426899298889566
QRL,RN5,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,8.5,0.03711790393013101
QRL,RN5,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,8.5,0.03711790393013101
QRL,RN5,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,8.5,0.03711790393013101
QRL,RN5,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-3.5,-0.020348837209302327
QRL,RN5,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-3.5,-0.020348837209302327
QRL,RN5,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-3.5,-0.020348837209302327
QRL,RN5,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-4.161801884624225,-4.161801884624225
QRL,RN5,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-4.161801884624225,-4.161801884624225
QRL,RN5,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-4.161801884624225,-4.161801884624225
QXU,RTK,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,42,0.3333333333333333
QXU,RTK,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,42,0.3333333333333333
QXU,RTK,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,42,0.3333333333333333
QXU,RTK,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,32,0.3018867924528302
QXU,RTK,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,32,0.3018867924528302
QXU,RTK,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,32,0.3018867924528302
QXU,RTK,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.9841269841269877,-1.9841269841269877
QXU,RTK,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-1.9841269841269877,-1.9841269841269877
QXU,RTK,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.9841269841269877,-1.9841269841269877
QNQ,QNQ,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,74,0.3148936170212766
QNQ,QNQ,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,74,0.3148936170212766
QNQ,QNQ,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,74,0.3148936170212766
QNQ,QNQ,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,54,0.32335329341317365
QNQ,QNQ,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,54,0.32335329341317365
QNQ,QNQ,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,54,0.32335329341317365
QNQ,QNQ,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,0.4572058114714679,0.4572058114714679
QNQ,QNQ,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,0.4572058114714679,0.4572058114714679
QNQ,QNQ,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,0.4572058114714679,0.4572058114714679
QKS,RN7,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,24,0.4067796610169492
QKS,RN7,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,24,0.4067796610169492
QKS,RN7,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,24,0.4067796610169492
QKS,RN7,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,20.5,0.5125
QKS,RN7,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,20.5,0.5125
QKS,RN7,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,20.5,0.5125
QKS,RN7,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,5.094956095568719,5.094956095568719
QKS,RN7,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,5.094956095568719,5.094956095568719
QKS,RN7,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,5.094956095568719,5.094956095568719
QNX,RYR,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,76.5,0.16139240506329114
QNX,RYR,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,76.5,0.16139240506329114
QNX,RYR,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,76.5,0.16139240506329114
QNX,RYR,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,21,0.06818181818181818
QNX,RYR,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,30,0.10033444816053512
QNX,RYR,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,21,0.06818181818181818
QNX,RYR,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-5.215051909081495,-5.215051909081495
QNX,RYR,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.316317731866299,-3.316317731866299
QNX,RYR,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-5.215051909081495,-5.215051909081495
QXU,QXU,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-24,-0.04195804195804196
QXU,QXU,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-24,-0.04195804195804196
QXU,QXU,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-24,-0.04195804195804196
QXU,QXU,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-8,-0.017738359201773836
QXU,QXU,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-8,-0.017738359201773836
QXU,QXU,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-8,-0.017738359201773836
QXU,QXU,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,1.9932622122403245,1.9932622122403245
QXU,QXU,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,1.9932622122403245,1.9932622122403245
QXU,QXU,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,1.9932622122403245,1.9932622122403245
QKS,QKS,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,130,0.17591339648173207
QKS,QKS,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,130,0.17591339648173207
QKS,QKS,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,130,0.17591339648173207
QKS,QKS,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,93,0.17350746268656717
QKS,QKS,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,93,0.17350746268656717
QKS,QKS,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,93,0.17350746268656717
QKS,QKS,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-0.14839821797565378,-0.14839821797565378
QKS,QKS,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.14839821797565378,-0.14839821797565378
QKS,QKS,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-0.14839821797565378,-0.14839821797565378
QRL,QRL,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-128,-0.11689497716894977
QRL,QRL,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-128,-0.11689497716894977
QRL,QRL,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-128,-0.11689497716894977
QRL,QRL,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-134,-0.15895610913404506
QRL,QRL,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-134,-0.15895610913404506
QRL,QRL,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-134,-0.15895610913404506
QRL,QRL,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-3.66675638537491,-3.66675638537491
QRL,QRL,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.66675638537491,-3.66675638537491
QRL,QRL,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-3.66675638537491,-3.66675638537491
QRL,RHM,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-124,-0.3237597911227154
QRL,RHM,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-124,-0.3237597911227154
QRL,RHM,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-124,-0.3237597911227154
QRL,RHM,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-63,-0.23863636363636365
QRL,RHM,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-63,-0.23863636363636365
QRL,RHM,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-63,-0.23863636363636365
QRL,RHM,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,8.676673689728517,8.676673689728517
QRL,RHM,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,8.676673689728517,8.676673689728517
QRL,RHM,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,8.676673689728517,8.676673689728517
QNX,RPC,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,14.5,0.23770491803278687
QNX,RPC,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,11.5,0.1796875
QNX,RPC,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,14.5,0.23770491803278687
QNX,RPC,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,13.5,0.29347826086956524
QNX,RPC,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,7.5,0.14423076923076922
QNX,RPC,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,13.5,0.29347826086956524
QNX,RPC,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,3.3981109542937844,3.3981109542937844
QNX,RPC,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-2.442052980132445,-2.442052980132445
QNX,RPC,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,3.3981109542937844,3.3981109542937844
QKS,RPA,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,39,0.4431818181818182
QKS,RPA,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,39,0.4431818181818182
QKS,RPA,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,39,0.4431818181818182
QKS,RPA,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,25,0.3787878787878788
QKS,RPA,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,25,0.3787878787878788
QKS,RPA,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,25,0.3787878787878788
QKS,RPA,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-3.3464566929133923,-3.3464566929133923
QKS,RPA,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.3464566929133923,-3.3464566929133923
QKS,RPA,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-3.3464566929133923,-3.3464566929133923
QKS,RWF,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,26,0.12871287128712872
QKS,RWF,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,26,0.12871287128712872
QKS,RWF,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,26,0.12871287128712872
QKS,RWF,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,21.5,0.12427745664739884
QKS,RWF,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,21.5,0.12427745664739884
QKS,RWF,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,21.5,0.12427745664739884
QKS,RWF,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-0.33654681257598895,-0.33654681257598895
QKS,RWF,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.33654681257598895,-0.33654681257598895
QKS,RWF,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-0.33654681257598895,-0.33654681257598895
QKS,RVV,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,18.5,0.053314121037463975
QKS,RVV,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,18.5,0.053314121037463975
QKS,RVV,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,18.5,0.053314121037463975
QKS,RVV,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,30,0.12658227848101267
QKS,RVV,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,30,0.12658227848101267
QKS,RVV,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,30,0.12658227848101267
QKS,RVV,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,4.75090377951328,4.75090377951328
QKS,RVV,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,4.75090377951328,4.75090377951328
QKS,RVV,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,4.75090377951328,4.75090377951328
QNX,QNX,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,164,0.19158878504672897
QNX,QNX,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,157,0.18192352259559674
QNX,QNX,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,164,0.19158878504672897
QNX,QNX,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,136,0.256120527306968
QNX,QNX,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,97,0.17017543859649123
QNX,QNX,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,136,0.256120527306968
QNX,QNX,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,3.3594465823712625,3.3594465823712625
QNX,QNX,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.656510576420601,-0.656510576420601
QNX,QNX,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,3.3594465823712625,3.3594465823712625
QU9,RXQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-14,-0.07106598984771574
QU9,RXQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,138,3.066666666666667
QU9,RXQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,138,3.066666666666667
QU9,RXQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-6,-0.047619047619047616
QU9,RXQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,89,2.870967741935484
QU9,RXQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,89,2.870967741935484
QU9,RXQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,1.6143796288591048,1.6143796288591048
QU9,RXQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.3151183970856124,-3.3151183970856124
QU9,RXQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-3.3151183970856124,-3.3151183970856124
QRL,R1F,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,15.5,0.2818181818181818
QRL,R1F,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,15.5,0.2818181818181818
QRL,R1F,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,15.5,0.2818181818181818
QRL,R1F,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,4.5,0.12857142857142856
QRL,R1F,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,4.5,0.12857142857142856
QRL,R1F,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,4.5,0.12857142857142856
QRL,R1F,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-7.607994842037392,-7.607994842037392
QRL,R1F,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-7.607994842037392,-7.607994842037392
QRL,R1F,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-7.607994842037392,-7.607994842037392
QU9,RHW,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,54.5,0.39492753623188404
QU9,RHW,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,54.5,0.39492753623188404
QU9,RHW,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,54.5,0.39492753623188404
QU9,RHW,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,51,0.5483870967741935
QU9,RHW,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,51,0.5483870967741935
QU9,RHW,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,51,0.5483870967741935
QU9,RHW,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,7.4138904573687086,7.4138904573687086
QU9,RHW,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,7.4138904573687086,7.4138904573687086
QU9,RHW,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,7.4138904573687086,7.4138904573687086
QRL,RHU,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,12.5,0.03571428571428571
QRL,RHU,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,26.5,0.07886904761904762
QRL,RHU,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,12.5,0.03571428571428571
QRL,RHU,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-19.5,-0.06890459363957598
QRL,RHU,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-5.5,-0.020446096654275093
QRL,RHU,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-19.5,-0.06890459363957598
QRL,RHU,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-8.167487684729068,-8.167487684729068
QRL,RHU,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-7.369868637110017,-7.369868637110017
QRL,RHU,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-8.167487684729068,-8.167487684729068
QNX,RXC,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,78.5,0.39646464646464646
QNX,RXC,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,79.5,0.4035532994923858
QNX,RXC,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,78.5,0.39646464646464646
QNX,RXC,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,71,0.5461538461538461
QNX,RXC,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,69,0.5227272727272727
QNX,RXC,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,71,0.5461538461538461
QNX,RXC,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,7.037828556815896,7.037828556815896
QNX,RXC,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,5.6893180712495734,5.6893180712495734
QNX,RXC,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,7.037828556815896,7.037828556815896
QNQ,RDU,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,59,0.24081632653061225
QNQ,RDU,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,59,0.24081632653061225
QNQ,RDU,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,59,0.24081632653061225
QNQ,RDU,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,37,0.20108695652173914
QNQ,RDU,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,37,0.20108695652173914
QNQ,RDU,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,37,0.20108695652173914
QNQ,RDU,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-2.4046723952739057,-2.4046723952739057
QNQ,RDU,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-2.4046723952739057,-2.4046723952739057
QNQ,RDU,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-2.4046723952739057,-2.4046723952739057
QXU,RTP,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-188,-0.4423529411764706
QXU,RTP,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-188,-0.4423529411764706
QXU,RTP,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-188,-0.4423529411764706
QXU,RTP,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-131.5,-0.4412751677852349
QXU,RTP,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-131.5,-0.4412751677852349
QXU,RTP,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-131.5,-0.4412751677852349
QXU,RTP,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,0.13551749813848346,0.13551749813848346
QXU,RTP,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,0.13551749813848346,0.13551749813848346
QXU,RTP,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,0.13551749813848346,0.13551749813848346
QRL,RN5,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,-58,-0.18770226537216828
QRL,RN5,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,-58,-0.18770226537216828
QRL,RN5,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,-58,-0.18770226537216828
QRL,RN5,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-69.5,-0.2704280155642023
QRL,RN5,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-69.5,-0.2704280155642023
QRL,RN5,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-69.5,-0.2704280155642023
QRL,RN5,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-8.470325816475196,-8.470325816475196
QRL,RN5,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-8.470325816475196,-8.470325816475196
QRL,RN5,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-8.470325816475196,-8.470325816475196
QXU,RTK,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,3.5,0.023809523809523808
QXU,RTK,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,3.5,0.023809523809523808
QXU,RTK,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,3.5,0.023809523809523808
QXU,RTK,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,0.5,0.0038461538461538464
QXU,RTK,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,0.5,0.0038461538461538464
QXU,RTK,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,0.5,0.0038461538461538464
QXU,RTK,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.724410694510354,-1.724410694510354
QXU,RTK,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-1.724410694510354,-1.724410694510354
QXU,RTK,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.724410694510354,-1.724410694510354
QNQ,QNQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,64,0.2612244897959184
QNQ,QNQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,64,0.2612244897959184
QNQ,QNQ,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,64,0.2612244897959184
QNQ,QNQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,44,0.2391304347826087
QNQ,QNQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,44,0.2391304347826087
QNQ,QNQ,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,44,0.2391304347826087
QNQ,QNQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.3156330493362418,-1.3156330493362418
QNQ,QNQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-1.3156330493362418,-1.3156330493362418
QNQ,QNQ,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.3156330493362418,-1.3156330493362418
QKS,RN7,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,29,0.43283582089552236
